CODIGO POSTAL;LOCALIDAD;PROVINCIA;MUNICIPIO;SUBDIVISION;LATITUD;LONGITUD;EXACTITUD
35001;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;1
35002;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;1
35003;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;4
35004;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;4
35005;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;1
35006;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;1
35007;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;4
35008;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;1
35009;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;1
35010;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;4
35011;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280944;-154591;1
35012;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280944;-154591;1
35013;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280944;-154591;1
35014;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;4
35015;La Matula;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;3
35015;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;4
35016;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280944;-154591;1
35017;Los Hoyos (Las Palmas De G.C.);Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;4
35017;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280901;-155054;3
35017;Llanos De Maria Ribera;Las Palmas;Las Palmas de Gran Canaria;35016;280901;-155054;3
35017;Monte Luz;Las Palmas;Las Palmas de Gran Canaria;35016;280901;-155054;3
35017;La Montañeta (Las Palmas);Las Palmas;Las Palmas de Gran Canaria;35016;280901;-155054;3
35017;El Sabinal;Las Palmas;Las Palmas de Gran Canaria;35016;280901;-155054;3
35017;Lomo Blanco (Las Palmas);Las Palmas;Las Palmas de Gran Canaria;35016;280901;-155054;3
35017;Pico Viento;Las Palmas;Las Palmas de Gran Canaria;35016;280751;-154457;4
35017;Siete Puertas;Las Palmas;Las Palmas de Gran Canaria;35016;280601;-154799;3
35017;Dragonal Alto;Las Palmas;Las Palmas de Gran Canaria;35016;280636;-154659;3
35017;Dragonal Bajo;Las Palmas;Las Palmas de Gran Canaria;35016;280693;-154626;3
35017;Tafira Baja;Las Palmas;Las Palmas de Gran Canaria;35016;280686;-154523;4
35017;La Calzada;Las Palmas;Las Palmas de Gran Canaria;35016;280585;-154702;3
35018;San Lorenzo;Las Palmas;Las Palmas de Gran Canaria;35016;280752;-154761;4
35018;La Galera;Las Palmas;Las Palmas de Gran Canaria;35016;281011;-154824;3
35018;Tamaraceite;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154735;4
35018;Almatriche Bajo;Las Palmas;Las Palmas de Gran Canaria;35016;280911;-1546;3
35018;El Pintor;Las Palmas;Las Palmas de Gran Canaria;35016;28074;-154907;3
35018;Almatriche Alto;Las Palmas;Las Palmas de Gran Canaria;35016;280818;-154628;3
35018;Piletas;Las Palmas;Las Palmas de Gran Canaria;35016;280928;-154865;3
35018;La Milagrosa;Las Palmas;Las Palmas de Gran Canaria;35016;2806;-155043;3
35018;Las Perreras;Las Palmas;Las Palmas de Gran Canaria;35016;281015;-15462;3
35018;La Suerte;Las Palmas;Las Palmas de Gran Canaria;35016;280953;-154824;3
35018;El Cortijo (Tamaraceite);Las Palmas;Las Palmas de Gran Canaria;35016;280989;-154722;4
35018;Lomo Los Frailes;Las Palmas;Las Palmas de Gran Canaria;35016;280936;-154586;3
35018;Las Mesas Altas;Las Palmas;Las Palmas de Gran Canaria;35016;280936;-154586;3
35018;El Sardo;Las Palmas;Las Palmas de Gran Canaria;35016;280936;-154586;3
35018;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280936;-154586;3
35018;Hoya Andrea;Las Palmas;Las Palmas de Gran Canaria;35016;280913;-154617;3
35018;Las Majadillas;Las Palmas;Las Palmas de Gran Canaria;35016;280997;-154134;4
35018;Las Mesas Bajas;Las Palmas;Las Palmas de Gran Canaria;35016;280936;-154586;3
35019;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280944;-154591;1
35070;Las Palmas De Gran Canaria;Las Palmas;;;280997;-154134;4
35071;Las Palmas De Gran Canaria;Las Palmas;;;280997;-154134;4
35080;Las Palmas De Gran Canaria;Las Palmas;;;280997;-154134;4
35100;Maspalomas;Las Palmas;San Bartolomé de Tirajana;35019;277373;-155957;4
35100;Las Meloneras;Las Palmas;San Bartolomé de Tirajana;35019;277434;-156072;4
35100;Campo Internacional;Las Palmas;San Bartolomé de Tirajana;35019;277544;-155914;4
35100;San Fernando (Maspalomas);Las Palmas;San Bartolomé de Tirajana;35019;277596;-155969;4
35100;Costa Meloneras (Urbanizacion);Las Palmas;San Bartolomé de Tirajana;35019;277576;-155841;3
35100;Bahia Feliz (Urbanizacion);Las Palmas;San Bartolomé de Tirajana;35019;277576;-155841;3
35100;Sonneland (Urbanizacion);Las Palmas;San Bartolomé de Tirajana;35019;277576;-155841;3
35100;Cañon Del Aguila;Las Palmas;San Bartolomé de Tirajana;35019;277576;-155841;3
35100;Playa Del Aguila;Las Palmas;San Bartolomé de Tirajana;35019;277576;-155841;3
35100;San Agustin;Las Palmas;San Bartolomé de Tirajana;35019;27771;-155347;4
35100;Playa Del Ingles;Las Palmas;San Bartolomé de Tirajana;35019;277567;-155787;4
35106;Pasito Blanco;Las Palmas;San Bartolomé de Tirajana;35019;277479;-156241;4
35106;Pedrazo Alto;Las Palmas;San Bartolomé de Tirajana;35019;277477;-156261;3
35106;El Salobre;Las Palmas;San Bartolomé de Tirajana;35019;277849;-156333;4
35106;Montaña De La Arena;Las Palmas;San Bartolomé de Tirajana;35019;277607;-156165;3
35106;Lomo De Pedro Afonso;Las Palmas;San Bartolomé de Tirajana;35019;277607;-156165;3
35106;Pedrazo Bajo;Las Palmas;San Bartolomé de Tirajana;35019;277607;-156165;3
35106;Calderin;Las Palmas;San Bartolomé de Tirajana;35019;277607;-156165;3
35106;El Llanillo;Las Palmas;San Bartolomé de Tirajana;35019;277607;-156165;3
35106;Montaña Blanca (Maspalomas);Las Palmas;San Bartolomé de Tirajana;35019;277596;-155969;4
35107;Juan Grande;Las Palmas;San Bartolomé de Tirajana;35019;278076;-154723;4
35107;Tarajalillo (Juan Grande);Las Palmas;San Bartolomé de Tirajana;35019;278085;-15472;4
35107;Castillo Del Romeral;Las Palmas;San Bartolomé de Tirajana;35019;277996;-154608;4
35107;Las Salinas Del Matorral;Las Palmas;San Bartolomé de Tirajana;35019;278055;-154683;3
35107;Berriel;Las Palmas;San Bartolomé de Tirajana;35019;278055;-154683;3
35107;Agadir;Las Palmas;San Bartolomé de Tirajana;35019;278055;-154683;3
35107;El Morrete;Las Palmas;San Bartolomé de Tirajana;35019;278055;-154683;3
35107;La Florida (San Bartolome De Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;278055;-154683;3
35107;Los Rodeos (San Bartolome De Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;278055;-154683;3
35107;Lomo Del Moral;Las Palmas;San Bartolomé de Tirajana;35019;278055;-154683;3
35107;El Matorral (San Bartolome De Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;278055;-154683;3
35108;Los Cercados (San Bartolome Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;278872;-155645;3
35108;Fataga;Las Palmas;San Bartolomé de Tirajana;35019;278869;-155643;4
35108;Los Hortigones;Las Palmas;San Bartolomé de Tirajana;35019;278872;-155645;3
35108;Los Caserones De Fataga;Las Palmas;San Bartolomé de Tirajana;35019;278872;-155645;3
35108;Arteara;Las Palmas;San Bartolomé de Tirajana;35019;278872;-155645;3
35109;Montaña La Data;Las Palmas;San Bartolomé de Tirajana;35019;277596;-155969;3
35109;Monte Leon (Urbanizacion);Las Palmas;San Bartolomé de Tirajana;35019;277596;-155969;3
35109;La Mimbre;Las Palmas;San Bartolomé de Tirajana;35019;277596;-155969;3
35109;Lomo De Perera;Las Palmas;San Bartolomé de Tirajana;35019;277596;-155969;3
35109;Las Tederas;Las Palmas;San Bartolomé de Tirajana;35019;277596;-155969;3
35109;Media Fanega;Las Palmas;San Bartolomé de Tirajana;35019;277596;-155969;3
35109;Palmitos Park;Las Palmas;San Bartolomé de Tirajana;35019;277596;-155969;3
35109;El Tablero (Maspalomas);Las Palmas;San Bartolomé de Tirajana;35019;277596;-155969;4
35109;Los Palmitos (Maspalomas);Las Palmas;San Bartolomé de Tirajana;35019;277596;-155969;4
35109;Ayagaures;Las Palmas;San Bartolomé de Tirajana;35019;278451;-156079;3
35109;Lomo Gordo;Las Palmas;San Bartolomé de Tirajana;35019;277802;-156018;3
35110;Vecindario;Las Palmas;Santa Lucía de Tirajana;35022;278496;-154405;4
35110;Casa Pastores;Las Palmas;Santa Lucía de Tirajana;35022;278517;-154521;3
35110;San Rafael;Las Palmas;Santa Lucía de Tirajana;35022;278455;-154424;3
35110;Orilla Baja;Las Palmas;Santa Lucía de Tirajana;35022;278461;-154649;3
35110;El Doctoral;Las Palmas;Santa Lucía de Tirajana;35022;278347;-154501;3
35110;La Blanca;Las Palmas;Santa Lucía de Tirajana;35022;278525;-154614;3
35110;La Vereda;Las Palmas;Santa Lucía de Tirajana;35022;278548;-154329;3
35110;La Cerruda;Las Palmas;Santa Lucía de Tirajana;35022;278463;-154455;3
35110;Los Llanos (Santa Lucia De Tirajana);Las Palmas;Santa Lucía de Tirajana;35022;278464;-154445;3
35110;Barranquillo De Sardina;Las Palmas;Santa Lucía de Tirajana;35022;278464;-154445;3
35110;El Canario (Vecindario);Las Palmas;Santa Lucía de Tirajana;35022;278464;-154445;4
35110;San Pedro Martir;Las Palmas;Santa Lucía de Tirajana;35022;278464;-154445;3
35110;Cruce De Sardina Del Sur;Las Palmas;Santa Lucía de Tirajana;35022;278464;-154445;3
35110;Hoya Pavon;Las Palmas;Santa Lucía de Tirajana;35022;278464;-154445;3
35110;La Paredilla;Las Palmas;Santa Lucía de Tirajana;35022;278464;-154445;3
35110;Balos;Las Palmas;Santa Lucía de Tirajana;35022;278464;-154445;3
35110;Camino La Madera;Las Palmas;Santa Lucía de Tirajana;35022;278464;-154445;3
35110;La Union;Las Palmas;Santa Lucía de Tirajana;35022;278464;-154445;3
35110;Sardina Del Sur (Vecindario);Las Palmas;Santa Lucía de Tirajana;35022;278464;-154445;4
35118;Cruce De Arinaga;Las Palmas;Agüimes;35002;278766;-15428;4
35118;Arinaga;Las Palmas;Agüimes;35002;278766;-15428;4
35118;Las Rosas (Agüimes);Las Palmas;Agüimes;35002;279054;-154461;4
35118;La Goleta (Aguimes);Las Palmas;Agüimes;35002;279054;-154461;4
35118;Montaña De San Francisco;Las Palmas;Agüimes;35002;278939;-154388;3
35118;Poligono Industrial De Arinaga;Las Palmas;Agüimes;35002;278939;-154388;3
35118;Pie De La Cuesta (Agüimes);Las Palmas;Agüimes;35002;279054;-154461;4
35119;Aldea Blanca;Las Palmas;San Bartolomé de Tirajana;35019;278417;-15475;4
35119;Pozo Izquierdo;Las Palmas;San Bartolomé de Tirajana;35019;278277;-154242;4
35119;Barranquillo (Santa Lucia De Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;278335;-154489;3
35119;Casa Santa;Las Palmas;San Bartolomé de Tirajana;35019;278335;-154489;3
35120;La Cornisa (Urbanizacion);Las Palmas;Mogán;35012;277565;-156808;3
35120;Cornisa Del Suroeste;Las Palmas;Mogán;35012;277565;-156808;3
35120;La Charca (Arguineguin);Las Palmas;Mogán;35012;277565;-156808;4
35120;Arguineguin;Las Palmas;Mogán;35012;277565;-156808;4
35128;El Pajar;Las Palmas;San Bartolomé de Tirajana;35019;277548;-156716;3
35128;El Horno;Las Palmas;San Bartolomé de Tirajana;35019;278463;-156629;3
35128;Soria;Las Palmas;San Bartolomé de Tirajana;35019;279064;-156697;4
35128;El Vento;Las Palmas;San Bartolomé de Tirajana;35019;279066;-156694;3
35128;Las Filipinas;Las Palmas;San Bartolomé de Tirajana;35019;279066;-156694;3
35128;Chira;Las Palmas;San Bartolomé de Tirajana;35019;279066;-156694;3
35128;Santa Agueda;Las Palmas;San Bartolomé de Tirajana;35019;279066;-156694;3
35128;Las Crucitas (San Bartolome De Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;279066;-156694;3
35128;Lomo Galeon;Las Palmas;San Bartolomé de Tirajana;35019;279066;-156694;3
35128;Barranquillo Andres;Las Palmas;San Bartolomé de Tirajana;35019;279066;-156694;3
35128;Huesa Bermeja;Las Palmas;San Bartolomé de Tirajana;35019;279066;-156694;3
35128;Cercados De Espino;Las Palmas;San Bartolomé de Tirajana;35019;279066;-156694;3
35128;Los Peñones (Mogan);Las Palmas;San Bartolomé de Tirajana;35019;279066;-156694;3
35128;El Caidero;Las Palmas;San Bartolomé de Tirajana;35019;279066;-156694;3
35129;Los Caideros (Urbanizacion);Las Palmas;Mogán;35012;277699;-156896;3
35129;Barranco De La Verga;Las Palmas;Mogán;35012;277699;-156896;3
35129;Balito;Las Palmas;Mogán;35012;277757;-156962;3
35129;Barranco Balito;Las Palmas;Mogán;35012;277699;-156896;3
35129;Patalavaca;Las Palmas;Mogán;35012;277706;-156882;4
35129;Aquamarina;Las Palmas;Mogán;35012;277726;-156913;3
35129;Los Canarios;Las Palmas;Mogán;35012;277687;-156841;3
35130;El Motor Grande;Las Palmas;Mogán;35012;27799;-156969;3
35130;El Chaparral (Puerto Rico);Las Palmas;Mogán;35012;277894;-157104;4
35130;Cortadores De Puerto Rico;Las Palmas;Mogán;35012;277894;-157104;3
35130;Playa De Amadores;Las Palmas;Mogán;35012;277894;-157104;3
35130;Puerto Rico;Las Palmas;Mogán;35012;277883;-157119;4
35138;Mogan, De (Playa);Las Palmas;Mogán;35012;278179;-157654;4
35138;Taurito;Las Palmas;Mogán;35012;278163;-157511;4
35138;El Platero (Urbanizacion);Las Palmas;Mogán;35012;278162;-157594;3
35138;Playa De Tauro;Las Palmas;Mogán;35012;278162;-157594;3
35139;Lomo Quiebre;Las Palmas;Mogán;35012;278028;-157349;1
35140;Mogan (Capital Municipal);Las Palmas;Mogán;35012;278099;-155637;1
35140;Los Navarros;Las Palmas;Mogán;35012;278657;-157385;1
35149;La Humbridilla;Las Palmas;Mogán;35012;278588;-157431;1
35149;Las Burrillas;Las Palmas;Mogán;35012;278099;-155637;1
35149;Tabaibales;Las Palmas;Mogán;35012;278099;-155637;1
35149;El Cercado (Mogan);Las Palmas;Mogán;35012;278099;-155637;1
35149;Casas De Veneguera;Las Palmas;Mogán;35012;278099;-155637;1
35149;La Rosilla;Las Palmas;Mogán;35012;278099;-155637;1
35149;Playa De Veneguera;Las Palmas;Mogán;35012;278099;-155637;1
35149;Los Llanos (Mogan);Las Palmas;Mogán;35012;278099;-155637;1
35149;Molino De Viento (Mogan);Las Palmas;Mogán;35012;278099;-155637;1
35149;Los Almacigos;Las Palmas;Mogán;35012;278099;-155637;1
35149;La Umbridilla;Las Palmas;Mogán;35012;278099;-155637;1
35149;Horno De Teja;Las Palmas;Mogán;35012;278099;-155637;1
35149;Casas Blancas (Mogan);Las Palmas;Mogán;35012;278099;-155637;1
35149;Los Pasitos (Mogan);Las Palmas;Mogán;35012;278099;-155637;1
35149;Las Casillas (Mogan);Las Palmas;Mogán;35012;278099;-155637;1
35149;El Hornillo (Mogan);Las Palmas;Mogán;35012;278099;-155637;1
35149;Pie De La Cuesta (Mogan);Las Palmas;Mogán;35012;278099;-155637;1
35200;Telde;Las Palmas;Telde;35026;279924;-154192;4
35200;San Francisco;Las Palmas;Telde;35026;280024;-154165;4
35200;San Gregorio (Telde);Las Palmas;Telde;35026;279924;-154192;4
35200;San Juan (Telde);Las Palmas;Telde;35026;279924;-154192;4
35210;Telde;Las Palmas;Telde;35026;279924;-154192;4
35210;Tara;Las Palmas;Telde;35026;280017;-154253;3
35210;Lomo De La Herradura;Las Palmas;Telde;35026;279924;-154192;3
35210;Montaña De Las Palmas;Las Palmas;Telde;35026;279924;-154192;3
35210;San Jose De Las Longueras;Las Palmas;Telde;35026;279924;-154192;3
35210;Balcon De Telde;Las Palmas;Telde;35026;279924;-154192;3
35211;La Colomba;Las Palmas;Telde;35026;279924;-154192;3
35211;Lomo-Bristol;Las Palmas;Telde;35026;279924;-154192;3
35211;Valle De Los Nueve;Las Palmas;Telde;35026;279924;-154192;3
35211;Lomo-Magullo;Las Palmas;Telde;35026;279924;-154192;3
35211;Cazadores;Las Palmas;Telde;35026;279546;-155131;3
35211;Tecen (Telde);Las Palmas;Telde;35026;279924;-154192;4
35211;Los Arenales (Telde);Las Palmas;Telde;35026;279924;-154192;4
35211;Telde;Las Palmas;Telde;35026;279924;-154192;4
35212;Telde;Las Palmas;Telde;35026;279883;-154506;1
35212;San Borondon;Las Palmas;Telde;35026;279883;-154506;1
35212;La Garita;Las Palmas;Telde;35026;279883;-154506;1
35212;La Estrella;Las Palmas;Telde;35026;280143;-153844;1
35212;Marpequeña;Las Palmas;Telde;35026;28002;-153886;1
35213;San Antonio;Las Palmas;Telde;35026;280086;-15404;3
35213;Las Remudas;Las Palmas;Telde;35026;280091;-153941;3
35213;La Pardilla;Las Palmas;Telde;35026;280158;-153906;3
35213;Telde;Las Palmas;Telde;35026;279924;-154192;4
35213;San Isidro (Telde);Las Palmas;Telde;35026;279924;-154192;4
35213;La Primavera;Las Palmas;Telde;35026;279924;-154192;3
35213;La Majadilla;Las Palmas;Telde;35026;279924;-154192;3
35214;Playa De Melenara;Las Palmas;Telde;35026;279891;-153979;3
35214;Playa De Las Clavellinas;Las Palmas;Telde;35026;279891;-153979;3
35214;Playa Del Hombre;Las Palmas;Telde;35026;279891;-153979;3
35214;Salinetas;Las Palmas;Telde;35026;279891;-153979;3
35214;Playa De Salinetas;Las Palmas;Telde;35026;279891;-153979;3
35214;Telde;Las Palmas;Telde;35026;279924;-154192;4
35214;Taliarte;Las Palmas;Telde;35026;279893;-153724;3
35214;Casas Nuevas;Las Palmas;Telde;35026;279922;-153906;3
35214;Melenara;Las Palmas;Telde;35026;279857;-153767;4
35215;Jerez (Telde);Las Palmas;Telde;35026;279924;-154192;4
35215;Frailes, Lomo Los (Telde);Las Palmas;Telde;35026;279924;-154192;4
35215;Telde;Las Palmas;Telde;35026;279924;-154192;4
35215;Cuatro Puertas;Las Palmas;Telde;35026;279591;-154219;3
35215;Lomo Cementerio;Las Palmas;Telde;35026;279924;-154192;3
35215;Las Medianias;Las Palmas;Telde;35026;279924;-154192;3
35215;Lomo Sala;Las Palmas;Telde;35026;279924;-154192;3
35215;El Calero;Las Palmas;Telde;35026;279924;-154192;3
35215;Las Huesas;Las Palmas;Telde;35026;279851;-153948;3
35215;La Viña;Las Palmas;Telde;35026;27991;-153981;3
35215;Piletillas;Las Palmas;Telde;35026;279543;-154248;3
35215;El Caracol;Las Palmas;Telde;35026;279894;-154108;3
35215;Jerez;Las Palmas;Telde;35026;279798;-154152;3
35216;Tenteniguada;Las Palmas;Valsequillo de Gran Canaria;35031;279852;-155234;4
35216;El Almendrillo;Las Palmas;Valsequillo de Gran Canaria;35031;279841;-155283;3
35216;La Suertecilla;Las Palmas;Valsequillo de Gran Canaria;35031;279838;-155006;3
35216;El Montañon;Las Palmas;Valsequillo de Gran Canaria;35031;279821;-155249;3
35216;Las Casillas (Valsequillo);Las Palmas;Valsequillo de Gran Canaria;35031;279821;-155249;3
35216;El Pedregal (Valsequillo) (Urbanizacion);Las Palmas;Valsequillo de Gran Canaria;35031;279821;-155249;3
35216;Casas Blancas (Valsequillo);Las Palmas;Valsequillo de Gran Canaria;35031;279821;-155249;3
35216;El Helechal;Las Palmas;Valsequillo de Gran Canaria;35031;279821;-155249;3
35216;La Era De La Mota;Las Palmas;Valsequillo de Gran Canaria;35031;279821;-155249;3
35216;El Troncon;Las Palmas;Valsequillo de Gran Canaria;35031;279821;-155249;3
35216;Las Vegas (Valsequillo);Las Palmas;Valsequillo de Gran Canaria;35031;279821;-155249;3
35216;Colmenar De Abajo;Las Palmas;Valsequillo de Gran Canaria;35031;279821;-155249;3
35216;Colmenar De Arriba;Las Palmas;Valsequillo de Gran Canaria;35031;279821;-155249;3
35216;El Rincon (Tenteniguada);Las Palmas;Valsequillo de Gran Canaria;35031;279821;-155249;4
35217;Las Chozas;Las Palmas;Valsequillo de Gran Canaria;35031;280013;-154843;3
35217;Cuevas Negras;Las Palmas;Valsequillo de Gran Canaria;35031;280058;-154735;3
35217;Los Llanetes;Las Palmas;Valsequillo de Gran Canaria;35031;27991;-154789;3
35217;Los Juagarzos;Las Palmas;Valsequillo de Gran Canaria;35031;279973;-155009;3
35217;Luis Verde;Las Palmas;Valsequillo de Gran Canaria;35031;279922;-154845;3
35217;La Cantera;Las Palmas;Valsequillo de Gran Canaria;35031;279985;-154823;3
35217;La Barrera;Las Palmas;Valsequillo de Gran Canaria;35031;279957;-154714;3
35217;Majuelo;Las Palmas;Valsequillo de Gran Canaria;35031;279932;-155022;4
35217;El Roque (Valsequillo);Las Palmas;Valsequillo de Gran Canaria;35031;279856;-154973;4
35217;Los Pinos (Valsequillo);Las Palmas;Valsequillo de Gran Canaria;35031;279856;-154973;4
35217;Las Casas (Valsequillo);Las Palmas;Valsequillo de Gran Canaria;35031;279856;-154973;4
35217;San Roque (Valsequillo);Las Palmas;Valsequillo de Gran Canaria;35031;279856;-154973;4
35217;Los Almendros (Urbanizacion);Las Palmas;Valsequillo de Gran Canaria;35031;279893;-155223;3
35217;Valle De San Roque;Las Palmas;Valsequillo de Gran Canaria;35031;279893;-155223;3
35217;Valsequillo (Capital Municipal);Las Palmas;Valsequillo de Gran Canaria;35031;279893;-155223;3
35217;Llanos Del Conde;Las Palmas;Valsequillo de Gran Canaria;35031;279893;-155223;3
35217;Lomitos De Correa;Las Palmas;Valsequillo de Gran Canaria;35031;279893;-155223;3
35217;Tecen De Valsequillo;Las Palmas;Valsequillo de Gran Canaria;35031;279893;-155223;3
35217;Mirabala;Las Palmas;Valsequillo de Gran Canaria;35031;279954;-15493;3
35218;Telde;Las Palmas;Telde;35026;279924;-154192;4
35218;Caserones Bajos;Las Palmas;Telde;35026;280069;-154212;3
35218;Hoya Aguedita;Las Palmas;Telde;35026;280177;-154179;3
35218;Cendro;Las Palmas;Telde;35026;280069;-154182;3
35218;La Higuera Canaria;Las Palmas;Telde;35026;280103;-154333;3
35218;Caserones Altos;Las Palmas;Telde;35026;279924;-154192;3
35218;El Palmital (Telde);Las Palmas;Telde;35026;279924;-154192;3
35218;Valle De Casares;Las Palmas;Telde;35026;279924;-154192;3
35218;Las Goteras (Telde);Las Palmas;Telde;35026;279924;-154192;3
35218;La Solana (Telde);Las Palmas;Telde;35026;279924;-154192;3
35218;Garcia Ruiz;Las Palmas;Telde;35026;279924;-154192;3
35219;Playa De Tufia;Las Palmas;Telde;35026;279711;-154067;3
35219;Ojos De Garza;Las Palmas;Telde;35026;279711;-154067;3
35219;Poligo Industrial El Goro;Las Palmas;Telde;35026;279711;-154067;3
35219;Playa Ojos De Garza;Las Palmas;Telde;35026;279711;-154067;3
35219;Poligono Salinetas;Las Palmas;Telde;35026;279711;-154067;3
35219;Telde;Las Palmas;Telde;35026;279924;-154192;4
35219;Gando;Las Palmas;Telde;35026;279455;-153861;4
35219;El Goro;Las Palmas;Telde;35026;279591;-153983;3
35220;Hornos Del Rey;Las Palmas;Las Palmas de Gran Canaria;35016;280129;-154179;3
35220;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280129;-154179;3
35220;Lomo Blanco (Jinamar);Las Palmas;Las Palmas de Gran Canaria;35016;280333;-154167;4
35220;Telde;Las Palmas;Las Palmas de Gran Canaria;35016;279924;-154192;4
35220;Valle De Jinamar;Las Palmas;Las Palmas de Gran Canaria;35016;280129;-154179;3
35220;Cruz De La Gallina;Las Palmas;Las Palmas de Gran Canaria;35016;280129;-154179;3
35220;La Matanza;Las Palmas;Las Palmas de Gran Canaria;35016;280129;-154179;3
35220;Parque Empresarial Jinamar;Las Palmas;Las Palmas de Gran Canaria;35016;280129;-154179;3
35229;Santa Margarita (Urbanizacion);Las Palmas;Las Palmas de Gran Canaria;35016;280378;-15425;3
35229;Las Palmas De Gran Canaria;Las Palmas;Las Palmas de Gran Canaria;35016;280378;-15425;4
35229;Marzagan;Las Palmas;Las Palmas de Gran Canaria;35016;280378;-15425;4
35229;Mercalaspalmas;Las Palmas;Las Palmas de Gran Canaria;35016;280405;-154163;3
35229;Llanos De Cuatro Caminos;Las Palmas;Las Palmas de Gran Canaria;35016;280378;-15425;3
35230;Aeropuerto De Gran Canaria;Las Palmas;;;279936;-155125;1
35230;Base Aerea De Gando;Las Palmas;;;279936;-155125;1
35240;El Carrizal (Ingenio);Las Palmas;Ingenio;35011;279209;-154406;4
35240;El Burrero;Las Palmas;Ingenio;35011;279086;-153885;3
35250;Las Mejias;Las Palmas;Ingenio;35011;279209;-154406;3
35250;Ingenio (Capital Municipal);Las Palmas;Ingenio;35011;279209;-154406;3
35250;El Carrion;Las Palmas;Ingenio;35011;279209;-154406;3
35250;Lomo Del Hospital;Las Palmas;Ingenio;35011;279209;-154406;3
35250;El Sequero (Ingenio);Las Palmas;Ingenio;35011;279209;-154406;4
35259;El Roque (Ingenio);Las Palmas;Ingenio;35011;279209;-154406;4
35259;Las Puntillas;Las Palmas;Ingenio;35011;279219;-153962;3
35259;Los Moriscos;Las Palmas;Ingenio;35011;279391;-154082;3
35259;Las Majoreras;Las Palmas;Ingenio;35011;27919;-15401;3
35259;Marfu;Las Palmas;Ingenio;35011;279241;-15408;3
35259;Mondragon;Las Palmas;Ingenio;35011;279209;-154406;3
35259;Aguatona El Viejo;Las Palmas;Ingenio;35011;279209;-154406;3
35259;La Pasadilla;Las Palmas;Ingenio;35011;279209;-154406;3
35259;Aguatona El Nuevo;Las Palmas;Ingenio;35011;279209;-154406;3
35260;Barranco De Guayadeque;Las Palmas;Agüimes;35002;279936;-155125;1
35260;Aguimes (Capital Municipal);Las Palmas;Agüimes;35002;279936;-155125;1
35260;Cueva Bermeja;Las Palmas;Agüimes;35002;279936;-155125;1
35269;Llano Blanco;Las Palmas;Agüimes;35002;279936;-155125;1
35269;Las Palmillas (Aguimes);Las Palmas;Agüimes;35002;279936;-155125;1
35269;Montaña De Los Velez;Las Palmas;Agüimes;35002;279936;-155125;1
35269;Las Rosas Viejas;Las Palmas;Agüimes;35002;279936;-155125;1
35269;Oasis;Las Palmas;Agüimes;35002;279936;-155125;1
35269;El Eden;Las Palmas;Agüimes;35002;279936;-155125;1
35269;Vargas;Las Palmas;Agüimes;35002;279936;-155125;1
35269;La Banda;Las Palmas;Agüimes;35002;279084;-154166;1
35270;Temisas;Las Palmas;Agüimes;35002;279083;-155082;4
35280;Los Sitios;Las Palmas;San Bartolomé de Tirajana;35019;27891;-155537;4
35280;El Morisco;Las Palmas;San Bartolomé de Tirajana;35019;279246;-155549;3
35280;El Parralillo;Las Palmas;San Bartolomé de Tirajana;35019;279113;-155362;3
